,name,link,city,medias,styles
1043,MOJO Paris,https://shotgun.live/fr/venues/mojo-paris,Paris,{'Instagram': 'https://www.instagram.com/mojoparis_ofc'},"HOUSE, AFRO HOUSE, DEEP HOUSE"
1044,FLOU2TECHNO,https://shotgun.live/fr/venues/flou-2-techno,Reims,{'Instagram': 'https://www.instagram.com/flou2techno'},"TECHNO, HARD TECHNO, INDUSTRIAL"
1045,EMB Sannois,https://shotgun.live/fr/venues/emb-sannois,Sannois,"{'Instagram': 'https://www.instagram.com/embsannois'}, {'YouTube': 'https://www.youtube.com/@embsannois7586'}, {'TikTok': 'https://www.tiktok.com/@emb_sannois'}, {'X': 'https://x.com/EMBSANNOIS'}, {'Facebook': 'https://www.facebook.com/emb.sannois'}","RAP, HIP HOP, POP, ROCK, POP ROCK, ELECTRO"
1046,latropicalise,https://shotgun.live/fr/venues/latropicalise,Paris,"{'Instagram': 'https://www.instagram.com/latropicalise'}, {'Facebook': 'https://www.facebook.com/latropicalise'}","BRAZILIAN, SAMBA, AMAPIANO, DISCO, AFROBEAT, AFRO HOUSE"
1047,Bonsoir Techno,https://shotgun.live/fr/venues/bonsoir-techno,Rennes,"{'Instagram': 'https://www.instagram.com/bonsoirtechno'}, {'SoundCloud': 'https://soundcloud.com/bonsoir-techno'}, {'Facebook': 'https://www.facebook.com/BonsoirTechno'}","TECHNO, DEEP TECH, MINIMAL TECHNO"
1048,Mollo Mollo,https://shotgun.live/fr/venues/mollo-mollo,Aix-Marseille,{'Instagram': 'https://www.instagram.com/mollomollo.collectif'},"ACID HOUSE, PROGRESSIVE TRANCE, BASS, BAILE FUNK, TECHNO, SHATTA, EBM, TRANCE, HOUSE, HARD GROOVE, DISCO, TRIBAL HOUSE, CHICAGO HOUSE, DISCO HOUSE, DEEP HOUSE, GHETTOTECH, PROGRESSIVE HOUSE"
1049,CLUB 2050,https://shotgun.live/fr/venues/club-2050,Paris,"{'Instagram': 'https://www.instagram.com/club.2050'}, {'SoundCloud': 'https://soundcloud.com/club2050'}, {'Facebook': 'https://www.facebook.com/Club2050collectif'}","TECHNO, DISCO, HOUSE, ELECTRO, ELECTRO HOUSE, ITALO DISCO"
1050,Satellites Connectés,https://shotgun.live/fr/venues/satelittes-connectes,Paris,{'Instagram': 'https://www.instagram.com/tracstracs'},"RAP, NEW WAVE, HIP HOP, TRAP"
1051,La Vapeur,https://shotgun.live/fr/venues/la-vapeur,Dijon,"{'Instagram': 'https://www.instagram.com/lavapeurdijon'}, {'YouTube': 'https://www.youtube.com/@Lavapeurdijon'}, {'Facebook': 'https://www.facebook.com/lavapeurdijon'}","HIP HOP, REGGAE"
1052,Lyon Tape Du Pied,https://shotgun.live/fr/venues/lyon-tape-du-pied,Lyon,"{'Instagram': 'https://www.instagram.com/lyontapedupied'}, {'Facebook': 'https://www.facebook.com/Lyontapedupiedevenements'}","HARD GROOVE, TECHNO, TRANCE, HOUSE, HARD TECHNO, NEORAVE"
1053,Collectif La Nouvelle,https://shotgun.live/fr/venues/collectif-la-nouvelle,Nantes,"{'Instagram': 'https://www.instagram.com/collectif_la_nouvelle'}, {'Facebook': 'https://www.facebook.com/profile.php'}","HARD TECHNO, HARDCORE, TECHNO, ACID TECHNO, HARD GROOVE"
1054,Sunbreak,https://shotgun.live/fr/venues/sunbreak,Arleux,"{'Instagram': 'https://www.instagram.com/sunbreak_arleux'}, {'Facebook': 'https://www.facebook.com/184AQCAQq4'}","ELECTRO, TECHNO, HOUSE"
1055,XV3RADIO75,https://shotgun.live/fr/venues/xv-3-radio-75,Paris,"{'Instagram': 'https://www.instagram.com/GRLPWR_RADIO75'}, {'YouTube': 'https://www.youtube.com/@@XV3RADIO75'}, {'TikTok': 'https://www.tiktok.com/@XV3RADIO75'}, {'Facebook': 'https://www.facebook.com/JIMMYDADIXHUITII'}","DANCEHALL, RAP, HIP HOP, R&B, TRAP, REGGAE, AFROBEAT, AMAPIANO"
1056,SOHO - Bordeaux,https://shotgun.live/fr/venues/soho-bordeaux,Bordeaux,{'Instagram': 'https://www.instagram.com/soho.bordeaux'},"AFRO HOUSE, TECH HOUSE, HOUSE"
1057,LA CONFRERIE,https://shotgun.live/fr/venues/la-confrerie,Paris,"{'Instagram': 'https://www.instagram.com/laconfrerie'}, {'SoundCloud': 'https://soundcloud.com/laconfrerie'}, {'Spotify': 'https://open.spotify.com/user/o7sasp7qvcwnd9kj1nxi6grod'}, {'X': 'https://x.com/laconfrerieofc'}","MINIMAL HOUSE, DEEP HOUSE, TECH HOUSE"
1058,2030 Festival Montpellier,https://shotgun.live/fr/venues/2030-festival-montpellier,Montpellier,{'Facebook': 'https://www.facebook.com/profile.php'},"ELECTRONICA, HOUSE, TECHNO, ACID HOUSE, ELECTRO"
1059,la scaletta,https://shotgun.live/fr/venues/la-scaletta,Marseille,"{'Instagram': 'https://www.instagram.com/Le_mousse_marseille'}, {'Facebook': 'https://www.facebook.com/Le_mousse_marseille'}","ITALO DISCO, HOUSE, ELECTRO HOUSE, DEEP TECH, ELECTRO, CLUB, DISCO HOUSE, AMBIENT, AFRO HOUSE, AFROBEAT, POP ROCK, DEEP HOUSE, MELODIC HOUSE & TECHNO"
1060,Ordi People,https://shotgun.live/fr/venues/ordi-people,Paris,{'Instagram': 'https://www.instagram.com/ordipeople.wav'},"POP, ELECTRO, TECH HOUSE, TECHNO, DEEP HOUSE, HOUSE, DARK WAVE, DEEP TECHNO, GHETTOTECH, DOWNTEMPO"
1061,777 CLUB,https://shotgun.live/fr/venues/777-club,Saint Martin,{'Instagram': 'https://www.instagram.com/777club.sxm'},"HIP HOP, RAP, DRILL"
1062,Crazy Love,https://shotgun.live/fr/venues/crazy-love,Le Grau-Du-Roi,"{'Instagram': 'https://www.instagram.com/crazy_lov3_off'}, {'SoundCloud': 'https://soundcloud.com/mezito'}",
1063,WE KEN LA SHIT,https://shotgun.live/fr/venues/we-ken-la-shit,Toulouse,{'Instagram': 'https://www.instagram.com/wkls.asso'},"DRUM & BASS, TECHNO, RAP, UK GARAGE, HARD TECHNO, AFRO HOUSE"
1064,Kaleido Bar,https://shotgun.live/fr/venues/kaleido-bar,Montpellier,"{'Instagram': 'https://www.instagram.com/kaleido_bar'}, {'TikTok': 'https://www.tiktok.com/@kaleido_bar'}","HOUSE, DEEP HOUSE, MELODIC HOUSE & TECHNO, MINIMAL TECHNO, TECHNO, FUNK, DISCO HOUSE, ELECTRO, DEEP TECHNO, PROGRESSIVE HOUSE, AFRO HOUSE, ACIDCORE, HARD GROOVE, ELECTRO HOUSE, JUNGLE, DUB, UK GARAGE"
1065,Daisylusion Mini Fest,https://shotgun.live/fr/venues/daisylusion-mini-fest,Nantes,"{'Instagram': 'https://www.instagram.com/daisylusion_mini_festival'}, {'SoundCloud': 'https://soundcloud.com/daisy-lusion-fr'}, {'YouTube': 'https://www.youtube.com/@UCRVPm7i6XELlRLrdBt2d3aQ'}, {'Facebook': 'https://www.facebook.com/collectif.daisylusion'}","HOUSE, TECHNO, PROGRESSIVE HOUSE, DISCO, ITALO DISCO, TRANCE, NEW WAVE"
1066,PNYH Festival,https://shotgun.live/fr/venues/pnyh-festival,Paris,"{'Instagram': 'https://www.instagram.com/pnyh_festival'}, {'Spotify': 'https://open.spotify.com/user/31sagncskfhuejuko3upygd5istu'}, {'YouTube': 'https://www.youtube.com/@@pnyh_festival'}, {'TikTok': 'https://www.tiktok.com/@pnyh_festival'}, {'Facebook': 'https://www.facebook.com/pnyhfestival'}","SOUL, FUNK, AFROBEAT"
1067,La Baleine Lorient,https://shotgun.live/fr/venues/la-baleine-lorient,Lorient,"{'Instagram': 'https://www.instagram.com/labaleinelorient'}, {'Facebook': 'https://www.facebook.com/labaleine.LT'}","BRAZILIAN, SAMBA, HOUSE, AFRO HOUSE, DEEP HOUSE, ACID HOUSE, TECH HOUSE, PROGRESSIVE HOUSE, TRANCE, TECHNO, CLUB, DANCE, DANCEHALL"
1068,Association d'idées à But Récréatif,https://shotgun.live/fr/venues/association-d-idees-a-but-recreatif,Paris,{'Facebook': 'https://www.facebook.com/aaaiibbbrrr'},"DOWNTEMPO, DEEP TECHNO, HYPNOTIC TECHNO, AMBIENT, DEEP HOUSE"
1069,Hernault stephane,https://shotgun.live/fr/venues/hernault-stephane,Paris,"{'Instagram': 'https://www.instagram.com/djdukef'}, {'SoundCloud': 'https://soundcloud.com/user-781415841'}, {'Spotify': 'https://open.spotify.com/user/intl-fr'}, {'YouTube': 'https://www.youtube.com/@@DUKEF-s2b'}, {'Facebook': 'https://www.facebook.com/Stefan%20hernault'}","HOUSE, DISCO HOUSE, CHICAGO HOUSE, DISCO, ITALO DISCO, EURODANCE, TECH HOUSE, LATIN HOUSE, AFRO HOUSE, PROGRESSIVE HOUSE, FUNK"
1070,Ft.Loh Records,https://shotgun.live/fr/venues/ft-loh-records,Lyon,"{'Instagram': 'https://www.instagram.com/ft.lohrecords'}, {'SoundCloud': 'https://soundcloud.com/ftlohrecords'}, {'Facebook': 'https://www.facebook.com/ftlohreclyon'}","TECH HOUSE, HOUSE, DISCO HOUSE, INDIE DANCE, PROGRESSIVE HOUSE, HARD GROOVE, TECHNO, AFRO HOUSE, DEEP TECH"
1071,Baratin Paris,https://shotgun.live/fr/venues/baratin-paris,Paris,{'Instagram': 'https://www.instagram.com/baratin.paris'},"CLUB, AFRO, DANCEHALL"
1072,La Bang Bang,https://shotgun.live/fr/venues/bang-bang,Paris,"{'Instagram': 'https://www.instagram.com/la_bangbang'}, {'Facebook': 'https://www.facebook.com/labangbangoff'}","DISCO, POP, DISCO HOUSE, DANCE, EURODANCE, AMBIENT"
1073,High Frequency,https://shotgun.live/fr/venues/high-frequency,Reims,"{'Instagram': 'https://www.instagram.com/reims_is_techno'}, {'Facebook': 'https://www.facebook.com/reimsistechno'}","ACID HOUSE, TRANCE, TECHNO, HARD TECHNO, HARD TRANCE, ACID TECHNO"
1074,SPRWD AGENCY,https://shotgun.live/fr/venues/sprwd-agency,Lyon,"{'Instagram': 'https://www.instagram.com/jarringeffects'}, {'SoundCloud': 'https://soundcloud.com/jarring-effects'}, {'YouTube': 'https://www.youtube.com/@jarringeffects'}, {'TikTok': 'https://www.tiktok.com/@jarring.effects'}, {'Facebook': 'https://www.facebook.com/jarring.effects'}","REGGAE, DUB, ACID HOUSE, ELECTRO, TECHNO, AMBIENT"
1075,Queerweek,https://shotgun.live/fr/venues/queerweek,Paris,{'Instagram': 'https://www.instagram.com/queer_week'},"POP, EDM, CLUB, DISCO, TRIBAL HOUSE, BREAKBEAT"
1076,Industry Life,https://shotgun.live/fr/venues/industry-life,Caen,"{'Instagram': 'https://www.instagram.com/industrylifentertainment'}, {'TikTok': 'https://www.tiktok.com/@industrylife'}, {'Facebook': 'https://www.facebook.com/industrylifeOfficiel'}","HIP HOP, AMAPIANO, DRILL, AFRO, AFROBEAT, AFRO HOUSE, DANCEHALL, R&B"
1077,SPECTR,https://shotgun.live/fr/venues/spectr,Strasbourg,"{'Instagram': 'https://www.instagram.com/spectrlive'}, {'YouTube': 'https://www.youtube.com/@@SpectrLive'}, {'TikTok': 'https://www.tiktok.com/@spectrlive'}, {'Facebook': 'https://www.facebook.com/SPECTRlive'}","UK GARAGE, DRUM & BASS, BASS, CLUB, HARD GROOVE, HOUSE, GRIME"
1078,Association Zone51,https://shotgun.live/fr/venues/association-zone-51,Sélestat,"{'Instagram': 'https://www.instagram.com/zone51selestat'}, {'YouTube': 'https://www.youtube.com/@@Zone51-Selestat'}, {'TikTok': 'https://www.tiktok.com/@zone51_selestat'}, {'Facebook': 'https://www.facebook.com/Zone51selestat'}","ELECTRO, HARDCORE, METAL, ROCK, DUB, DRUM & BASS, TECHNO, TRANCE"
1079,Enigmatikcrew,https://shotgun.live/fr/venues/enigmatikcrew,Montpellier,,"TECHNO, TRANCE, TRIBE, ACIDCORE"
1080,Fancy Calling,https://shotgun.live/fr/venues/fancy-calling,Nantes,"{'Instagram': 'https://www.instagram.com/fancy_calling'}, {'Facebook': 'https://www.facebook.com/id=100086498492825'}","DEEP TECHNO, ACIDCORE, ACID TECHNO, TECHNO, HARD TECHNO, TRANCE, RAP, HARD GROOVE, PSYTRANCE, PROGRESSIVE PSYTRANCE, TRAP, HARD ROCK, DEEP HOUSE, MICRO HOUSE, HOUSE, ACID HOUSE, HARD TRANCE"
1081,THE BREAK PARIS,https://shotgun.live/fr/venues/the-break-paris,Paris,{'Instagram': 'https://www.instagram.com/THEBREAKPARIS'},"AFRO HOUSE, AFRO, AFROBEAT, BRAZILIAN, DANCEHALL"
1082,Les Fraicheurs Toulousaines,https://shotgun.live/fr/venues/les-fraicheurs-toulousaines,Toulouse,,"RAP, ELECTRO, POP"
1083,Serment,https://shotgun.live/fr/venues/serment,Lyon,{'Instagram': 'https://www.instagram.com/serment.private'},"DISCO HOUSE, AFRO HOUSE, HOUSE, MELODIC HOUSE & TECHNO, CLUB, DEEP HOUSE, HIP HOP"
1084,BOREALE,https://shotgun.live/fr/venues/boreale,Lyon,,"ROCK, PSYCHEDELIC ROCK, REGGAE, BLUES, JAZZ, FUNK, SOUL, AMBIENT, EXPERIMENTAL, AFRO, DANCE, ELECTRO"
1085,Cage Noire,https://shotgun.live/fr/venues/cage-noire,Angers,"{'Instagram': 'https://www.instagram.com/cagenoire'}, {'TikTok': 'https://www.tiktok.com/@cage.noire'}","TECHNO, HARD TECHNO, ACIDCORE, ACID TECHNO, BREAKBEAT"
1086,ASCENT,https://shotgun.live/fr/venues/ascent,Lille,{'Instagram': 'https://www.instagram.com/ascent.wav'},"HOUSE, TECHNO, HARD TECHNO, ACIDCORE, MELODIC HOUSE & TECHNO, INDUSTRIAL, TECH HOUSE, HARD TRANCE, ACID HOUSE"
1087,MAMA SHELTER LYON,https://shotgun.live/fr/venues/mama-shelter-lyon,Lyon,"{'Instagram': 'https://www.instagram.com/mamashelterlyon'}, {'Facebook': 'https://www.facebook.com/mamashelterlyonofficial'}","FUNK, SOUL, HIP HOP"
1088,Cario Club25,https://shotgun.live/fr/venues/cario-club-25,Mathay,"{'Instagram': 'https://www.instagram.com/carioclub'}, {'TikTok': 'https://www.tiktok.com/@carioclub25'}, {'Facebook': 'https://www.facebook.com/194F2derAc'}","SHATTA, AFRO, RAP"
1089,Antoine Rousseau,https://shotgun.live/fr/venues/antoine-rousseau,Toulouse,"{'SoundCloud': 'https://soundcloud.com/antoine129'}, {'Facebook': 'https://www.facebook.com/antoine129'}",
1090,FOXAPET Organisation,https://shotgun.live/fr/venues/foxapet-organisation,Aix-Marseille,"{'Instagram': 'https://www.instagram.com/foxapet_org'}, {'YouTube': 'https://www.youtube.com/@@FOXAPET_organistation'}, {'Facebook': 'https://www.facebook.com/16CARD8kqb'}","AFRO HOUSE, MINIMAL TECHNO, HOUSE, TECH HOUSE, ELECTRO, LIVE"
1091,The People Paris Nation,https://shotgun.live/fr/venues/the-people-paris-nation,Paris,{'Instagram': 'https://www.instagram.com/thepeopleparisnation'},"AFRO, JAZZ, HOUSE, ELECTRO HOUSE, DANCE, DISCO, AFROBEAT, AFRO HOUSE, DISCO HOUSE, ELECTRO, FUNK, UK GARAGE, SOUL, BAILE FUNK, CHICAGO HOUSE, AMAPIANO, ITALO DISCO, MICRO HOUSE, TECHNO"
1092,DOUBLE JE,https://shotgun.live/fr/venues/double-je,Marseille,"{'Instagram': 'https://www.instagram.com/Double_je_conceptstore'}, {'Facebook': 'https://www.facebook.com/Doubleje1'}","AFRO HOUSE, AFRO, DANCEHALL"
1093,66E MESURE,https://shotgun.live/fr/venues/66-e-mesure,Perpignan,"{'Instagram': 'https://www.instagram.com/66e.mesure'}, {'Spotify': 'https://open.spotify.com/user/66e.mesure'}, {'YouTube': 'https://www.youtube.com/@@66e.mesure'}, {'TikTok': 'https://www.tiktok.com/@66e.mesure'}, {'Facebook': 'https://www.facebook.com/66e.mesure'}","TECHNO, RAP, TRANCE"
1094,new Blue note,https://shotgun.live/fr/venues/new-blue-note,Chabeuil,{'Instagram': 'https://www.instagram.com/New_blue_note'},RAP
1095,ALYV EVENTS,https://shotgun.live/fr/venues/alyv-events,Lyon,{'Instagram': 'https://www.instagram.com/alyv_ofc'},"TECHNO, TECH HOUSE, HARD GROOVE, HOUSE, MELODIC HOUSE & TECHNO"
1096,Brasserie Breweppes,https://shotgun.live/fr/venues/brasserie-breweppes,Herlies,"{'Instagram': 'https://www.instagram.com/breweppes'}, {'Facebook': 'https://www.facebook.com/BrasserieBreweppes'}","PUNK, ROCK, TECH HOUSE, EURODANCE, HARD GROOVE, POP ROCK, REGGAE, DUB, REGGAETON, METAL, HARDCORE, ACID TECHNO, ELECTRO, TECHNO"
1097,Caramba Culture Live,https://shotgun.live/fr/venues/caramba-culture-live,Paris,"{'Instagram': 'https://www.instagram.com/carambaculturelive'}, {'Facebook': 'https://www.facebook.com/Carambaculturelive'}","JAZZ, ELECTRO, HOUSE, RAP, FUNK, R&B, SOUL, ROCK, POP, HIP HOP, PSYCHEDELIC ROCK, INDIE ROCK, SYNTHPOP"
1098,En Nord Beat Festival,https://shotgun.live/fr/venues/en-nord-beat-festival,Bailleul,"{'Instagram': 'https://www.instagram.com/ennordbeatfestival'}, {'YouTube': 'https://www.youtube.com/@@ennordbeatfestival5492'}, {'TikTok': 'https://www.tiktok.com/@ennordbeat_festival'}, {'Facebook': 'https://www.facebook.com/ennordbeatfest'}","RAP, ROCK, DUB"
1099,Haydée Musique,https://shotgun.live/fr/venues/haydee-musique,Caderousse,{'Instagram': 'https://www.instagram.com/haydee.musique'},"TECH HOUSE, HOUSE, AFRO HOUSE"
1100,INITIATE,https://shotgun.live/fr/venues/initiate,Paris,"{'Instagram': 'https://www.instagram.com/initiate.paris'}, {'Facebook': 'https://www.facebook.com/initiate.paris'}","DEEP TECHNO, HYPNOTIC TECHNO, TECHNO"
1101,Jam 5000,https://shotgun.live/fr/venues/jam-5000,Paris,{'Instagram': 'https://www.instagram.com/_jam5000_'},"RAP, FUNK, HIP HOP, TRAP"
1102,Mushu,https://shotgun.live/fr/venues/mushu,Toulouse,{'Instagram': 'https://www.instagram.com/mushu.experience'},"DEEP TECH, TECHNO, TECH HOUSE, GERMAN TECHNO, HOUSE, DEEP HOUSE"
1103,Surya,https://shotgun.live/fr/venues/surya,Arles-Avignon,{'Instagram': 'https://www.instagram.com/suryamusic__'},"TECH HOUSE, HOUSE, INDIE DANCE"
1104,Multivitamines,https://shotgun.live/fr/venues/multivitamines,Paris,,
1105,TU TE GUSTAS RECORDS,https://shotgun.live/fr/venues/tu-te-gustas-records,Paris,,"HARD GROOVE, TECHNO, TRANCE, HARD TECHNO"
1106,Agencetoumix,https://shotgun.live/fr/venues/agencetoumix,Paris,"{'Instagram': 'https://www.instagram.com/agencetoumix'}, {'SoundCloud': 'https://soundcloud.com/agencetoumix'}, {'Facebook': 'https://www.facebook.com/agencetoumix'}","HOUSE, TECHNO, HARD GROOVE, DISCO, ACID HOUSE, ELECTRO, ACID TECHNO, HARD TECHNO"
1107,PARADIGMA,https://shotgun.live/fr/venues/paradigma,Paris,"{'Instagram': 'https://www.instagram.com/paradigma.crew'}, {'SoundCloud': 'https://soundcloud.com/paradigma_crew'}, {'YouTube': 'https://www.youtube.com/@@paradigma_crew'}","DISCO HOUSE, MINIMAL HOUSE, UK GARAGE, ACID TECHNO, TECHNO, HARD TRANCE"
1108,Collectif IBU,https://shotgun.live/fr/venues/collectif-ibu,Paris,"{'Instagram': 'https://www.instagram.com/collectif.ibu'}, {'SoundCloud': 'https://soundcloud.com/collectif-ibu'}, {'Facebook': 'https://www.facebook.com/collectif.ibu'}","TRANCE, HOUSE, TECHNO, CLUB, ACID HOUSE"
1109,Le Guest's,https://shotgun.live/fr/venues/le-guest-s,Le Mans,{'Instagram': 'https://www.instagram.com/le_guests'},"AMAPIANO, BAILE FUNK, HIP HOP, AFRO, RAP, SHATTA, TECH HOUSE, AFRO HOUSE"
1110,Agoya,https://shotgun.live/fr/venues/agoya,Aix-Marseille,{'Instagram': 'https://www.instagram.com/agoya_music'},"TRANCE, ELECTRONICA, TECHNO, ACID HOUSE, MINIMAL HOUSE, HARD TRANCE, ACID TECHNO, PSYTRANCE, HARD TECHNO, BASS HOUSE, MELODIC HOUSE & TECHNO, UK GARAGE, DARK WAVE, PROGRESSIVE HOUSE"
1111,dive:in,https://shotgun.live/fr/venues/dive-in,Paris,"{'Instagram': 'https://www.instagram.com/___dive.in____'}, {'SoundCloud': 'https://soundcloud.com/dive-in-444865576'}","DEEP TECH, HIP HOP, DEEP HOUSE, ELECTRO HOUSE, DUB TECHNO, DOWNTEMPO"
1112,Gang des artsouilles,https://shotgun.live/fr/venues/gang-des-artsouilles,Bordeaux,,"ACIDCORE, HARDCORE, HARD TECHNO, ACID TECHNO, HARDTEK"
1113,Le Truc du P,https://shotgun.live/fr/venues/le-truc-du-p,Paris,{'Instagram': 'https://www.instagram.com/les_truculents'},"ELECTRO, POST-PUNK, DARK WAVE"
1114,Mawjoudin International,https://shotgun.live/fr/venues/mawjoudin-international,Paris,{'Instagram': 'https://www.instagram.com/mawjoudin_we_exist_inter'},"DISCO, ELECTRO, DANCE"
1115,Café Breton,https://shotgun.live/fr/venues/cafebreton,Perros-Guirec,"{'Instagram': 'https://www.instagram.com/cafe_breton'}, {'Facebook': 'https://www.facebook.com/Caf%C3%A9-Breton'}","DUB, REGGAE, DRUM & BASS, RAP, REGGAETON"
1116,Le dickens,https://shotgun.live/fr/venues/le-dickens,Lille,,TECHNO
1117,HOBA,https://shotgun.live/fr/venues/hoba,Paris,"{'Instagram': 'https://www.instagram.com/hoba.paris'}, {'Facebook': 'https://www.facebook.com/hoba.paris17'}","JAZZ, DISCO, ITALO DISCO, FUNK"
1118,LE BEVERLY,https://shotgun.live/fr/venues/le-beverly,Dijon,"{'Instagram': 'https://www.instagram.com/lebeverlydijon'}, {'Facebook': 'https://www.facebook.com/beverly.dijon'}","CLUB, AFRO, BAILE FUNK"
1119,La Révolution,https://shotgun.live/fr/venues/la-revolution,La Réunion,"{'Instagram': 'https://www.instagram.com/larevolution974'}, {'Facebook': 'https://www.facebook.com/16aHhbwt4y'}","SHATTA, AFRO"
1120,fockusmusik,https://shotgun.live/fr/venues/fockusmusik,Paris,"{'Instagram': 'https://www.instagram.com/fockusmusik'}, {'SoundCloud': 'https://soundcloud.com/fockusmusik'}",AFRO HOUSE
1121,Fantaisie,https://shotgun.live/fr/venues/fantaisie,Bordeaux,"{'Instagram': 'https://www.instagram.com/fantaisieclub'}, {'Facebook': 'https://www.facebook.com/Fantaisieclub'}","AFROBEAT, AFRO HOUSE, AFRO, TECH HOUSE, HIP HOP, INDIE DANCE, HOUSE, SOUL, FUNK, DISCO, REGGAE, DEEP HOUSE"
1122,LPDO,https://shotgun.live/fr/venues/lpdo,Paris,{'Instagram': 'https://www.instagram.com/lpdo.paris'},"HOUSE, AFRO HOUSE, TECH HOUSE, REGGAETON, BAILE FUNK, FUNK, JAZZ, MINIMAL HOUSE, MELODIC HOUSE & TECHNO, DEEP HOUSE"
1123,Foylz,https://shotgun.live/fr/venues/foylz,Brest,"{'Instagram': 'https://www.instagram.com/foylz_'}, {'SoundCloud': 'https://soundcloud.com/foylzcrew'}","TECHNO, EURODANCE, HARD TECHNO, HARD GROOVE, UK GARAGE"
1124,Javoo Club,https://shotgun.live/fr/venues/javoo-club,Corbas,{'Instagram': 'https://www.instagram.com/javoo_club'},"HIP HOP, RAP, POP, R&B"
1125,La Wo Marseille,https://shotgun.live/fr/venues/la-wo-marseille,Aix-Marseille,{'Instagram': 'https://www.instagram.com/lawomarseille'},"HOUSE, TECH HOUSE, DEEP TECHNO, TRANCE, TECHNO, DEEP HOUSE"
1126,MAISON CAVE,https://shotgun.live/fr/venues/maison-cave,Paris,{'Instagram': 'https://www.instagram.com/collectif_maisoncave'},"TRAP, AMAPIANO, ELECTRO"
1127,Deviant Disco Paris,https://shotgun.live/fr/venues/deviant-disco-paris,Paris,"{'Instagram': 'https://www.instagram.com/deviant_disco_paris'}, {'SoundCloud': 'https://soundcloud.com/deviant-disco-1'}, {'YouTube': 'https://www.youtube.com/@deviantdiscoparis'}, {'X': 'https://x.com/disco_paris'}","ITALO DISCO, ACID TECHNO, ELECTRO, POP, SYNTHPOP, NEW RAVE, DISCO"
1128,GRS,https://shotgun.live/fr/venues/grs,Nantes,"{'Instagram': 'https://www.instagram.com/grs_techno'}, {'SoundCloud': 'https://soundcloud.com/grs_techno'}, {'Facebook': 'https://www.facebook.com/grstechno'}","HARD TECHNO, TECHNO, HYPNOTIC TECHNO, ACID TECHNO, INDUSTRIAL, DEEP TECHNO, HARD GROOVE, DUB TECHNO"
1129,Forward,https://shotgun.live/fr/venues/forward,Toulouse,"{'Instagram': 'https://www.instagram.com/forwardtoulouse'}, {'Facebook': 'https://www.facebook.com/forwardtoulouse'}","DISCO HOUSE, HOUSE, LATIN HOUSE, TECHNO, UK GARAGE, DISCO, TECH HOUSE, DEEP HOUSE"
1130,Le Silex,https://shotgun.live/fr/venues/le-silex,Auxerre,"{'Instagram': 'https://www.instagram.com/lesilexauxerre'}, {'YouTube': 'https://www.youtube.com/@LeSilex'}, {'Facebook': 'https://www.facebook.com/leSilexAuxerre'}",REGGAE
1131,Domaine Grand Père Jules,https://shotgun.live/fr/venues/domaine-grand-pere-jules,Violes,"{'Instagram': 'https://www.instagram.com/domainegrandperejules'}, {'Facebook': 'https://www.facebook.com/domainegrandperejules'}","BASS HOUSE, ELECTRO, DEEP HOUSE, ROCK, BLUES, ELECTRO HOUSE"
